experiment,workload,seed,method,fidelity,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10
exp10,vqc,2,hand_designed,4,0.215625,0.21484361400881977,0.05,0.0,5.5120000000000005,0.0015359999999999998,0.32471561400881976,0.0,-0.4377171128596723,-0.37424696210020336
exp10,vqc,2,always_simulator,3,0.22000000000000003,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.22003038720928267,-0.23754080152783003
exp10,vqc,2,always_simulator,4,0.22000000000000003,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.22003038720928267,-0.23754080152783003
exp10,vqc,2,classical_only,3,0.15,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1501120781442339,-0.15013862396430436
exp10,vqc,2,classical_only,4,0.15,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1501120781442339,-0.15013862396430436
exp10,vqc,2,oracle_placement,3,0.15,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1501120781442339,-0.15013862396430436
exp10,vqc,2,oracle_placement,4,0.15,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1501120781442339,-0.15013862396430436
exp10,vqc,3,random,3,0.19125,0.002304,0.0,0.0,0.018432,0.0,0.002414592,0.0,-0.1914913777872876,-0.20033907438422138
exp10,vqc,3,random,4,0.19125,0.002304,0.0,0.0,0.018432,0.0,0.002414592,0.0,-0.1914913777872876,-0.20033907438422138
exp10,vqc,3,sequential,3,0.15625,0.002304,0.0,0.0,0.018432,0.0,0.002414592,0.0,-0.15649137778728756,-0.16276350049059296
exp10,vqc,3,sequential,4,0.15625,0.002304,0.0,0.0,0.018432,0.0,0.002414592,0.0,-0.15649137778728756,-0.16276350049059296
exp10,vqc,3,joint_bo,3,0.1925,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.19252868347809896,-0.21253400684745413
exp10,vqc,3,joint_bo,4,0.1925,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.19252868347809896,-0.21253400684745413
exp10,vqc,3,joint_mf,3,0.1775,0.03738024587594752,0.0,0.0,9.599999999999999e-05,3.84e-12,0.037380822067947524,0.0,-0.17951716411291432,-0.20197744483250854
exp10,vqc,3,joint_mf,4,0.1775,0.03738024587594752,0.0,0.0,9.599999999999999e-05,3.84e-12,0.037380822067947524,0.0,-0.17951716411291432,-0.20197744483250854
exp10,vqc,3,accuracy_only,3,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.187613917233282,-0.18765932777218092
exp10,vqc,3,accuracy_only,4,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.187613917233282,-0.18765932777218092
exp10,vqc,3,hand_designed,3,0.206875,0.17895677539447502,0.0,0.0,5.5120000000000005,0.0015359999999999998,0.28882877539447505,0.0,-0.32788735795978663,-0.33861052768331434
exp10,vqc,3,hand_designed,4,0.209375,0.1828466616808782,0.0,0.0,5.5120000000000005,0.0015359999999999998,0.29271866168087823,0.0,-0.33092510330201197,-0.34277005690437556
exp10,vqc,3,always_simulator,3,0.21000000000000002,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.21002868347809894,-0.22503073702069296
exp10,vqc,3,always_simulator,4,0.21000000000000002,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.21002868347809894,-0.22503073702069296
exp10,vqc,3,classical_only,3,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.187613917233282,-0.18765932777218092
exp10,vqc,3,classical_only,4,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.187613917233282,-0.18765932777218092
exp10,vqc,3,oracle_placement,3,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.187613917233282,-0.18765932777218092
exp10,vqc,3,oracle_placement,4,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.187613917233282,-0.18765932777218092
exp10,vqc,4,random,3,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1876151802631581,-0.18765168703806384
exp10,vqc,4,random,4,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1876151802631581,-0.18765168703806384
exp10,vqc,4,sequential,3,0.185625,0.0015359999999999998,0.0,0.0,0.012287999999999999,0.0,0.0016097280000000002,0.0,-0.18579866395929776,-0.18773724131577868
exp10,vqc,4,sequential,4,0.185625,0.0015359999999999998,0.0,0.0,0.012287999999999999,0.0,0.0016097280000000002,0.0,-0.18579866395929776,-0.18773724131577868
exp10,vqc,4,joint_bo,3,0.200625,0.03249476001538894,0.0,0.0,0.00019199999999999998,7.68e-12,0.03249591239938894,0.0,-0.20269801252093292,-0.20392578737045303
exp10,vqc,4,joint_bo,4,0.200625,0.03249476001538894,0.0,0.0,0.00019199999999999998,7.68e-12,0.03249591239938894,0.0,-0.20269801252093292,-0.20392578737045303
exp10,vqc,4,joint_mf,3,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1876151802631581,-0.18765168703806384
exp10,vqc,4,joint_mf,4,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1876151802631581,-0.18765168703806384
exp10,vqc,4,accuracy_only,3,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1876151802631581,-0.18765168703806384
exp10,vqc,4,accuracy_only,4,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1876151802631581,-0.18765168703806384
exp10,vqc,4,hand_designed,3,0.244375,0.16916994243423983,0.0,0.0,5.5120000000000005,0.0015359999999999998,0.2790419424342398,0.0,-0.36677811887005213,-0.3805012028930117
exp10,vqc,4,hand_designed,4,0.2375,0.1684755472663327,0.0,0.0,5.5120000000000005,0.0015359999999999998,0.2783475472663327,0.0,-0.357559303093803,-0.3701892337645773
exp10,vqc,4,always_simulator,3,0.2425,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.242528469574754,-0.25003830480607686
exp10,vqc,4,always_simulator,4,0.2425,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.242528469574754,-0.25003830480607686
exp10,vqc,4,classical_only,3,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1876151802631581,-0.18765168703806384
exp10,vqc,4,classical_only,4,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1876151802631581,-0.18765168703806384
exp10,vqc,4,oracle_placement,3,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1876151802631581,-0.18765168703806384
exp10,vqc,4,oracle_placement,4,0.1875,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1876151802631581,-0.18765168703806384
exp10,vqc,5,random,3,0.09812499999999999,0.0015359999999999998,0.0,0.0,0.012287999999999999,0.0,0.0016097280000000002,0.0,-0.09831370011286361,-0.1002434299802121
exp10,vqc,5,random,4,0.09812499999999999,0.0015359999999999998,0.0,0.0,0.012287999999999999,0.0,0.0016097280000000002,0.0,-0.09831370011286361,-0.1002434299802121
exp10,vqc,5,sequential,3,0.12562500000000001,0.08162171180910455,0.0,0.0,9.599999999999999e-05,3.84e-12,0.08162228800110456,0.05,-0.12989572095019133,-0.11776179652997672
exp10,vqc,5,sequential,4,0.12562500000000001,0.08162171180910455,0.0,0.0,9.599999999999999e-05,3.84e-12,0.08162228800110456,0.05,-0.12989572095019133,-0.11776179652997672
exp10,vqc,5,joint_bo,3,0.11000000000000003,0.0015359999999999998,0.0,0.0,0.012287999999999999,0.0,0.0016097280000000002,0.0,-0.11018870011286366,-0.12518992954726355
exp10,vqc,5,joint_bo,4,0.11000000000000003,0.0015359999999999998,0.0,0.0,0.012287999999999999,0.0,0.0016097280000000002,0.0,-0.11018870011286366,-0.12518992954726355
exp10,vqc,5,joint_mf,3,0.175,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1751239161515069,-0.1751596083371604
exp10,vqc,5,joint_mf,4,0.175,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1751239161515069,-0.1751596083371604
exp10,vqc,5,accuracy_only,3,0.10625000000000002,1.4375610202717926,0.3,0.15,11.144000000000002,0.018432,2.426025020271793,0.0,-2.543150149107032,-6.208599230975325
exp10,vqc,5,accuracy_only,4,0.10500000000000002,1.4540324118931702,0.45,0.2,11.144000000000002,0.018432,2.44249641189317,0.0,-3.0974420964519678,-8.193813009579738
exp10,vqc,5,hand_designed,3,0.2675,0.31126747172162605,0.05,0.0,5.5120000000000005,0.0015359999999999998,0.4211394717216261,0.0,-0.4970913647314261,-0.42701293677549806
exp10,vqc,5,hand_designed,4,0.27249999999999996,0.3281991864463762,0.0,0.0,5.5120000000000005,0.0015359999999999998,0.4380711864463761,0.0,-0.40172911324418753,-0.4320024028554568
exp10,vqc,5,always_simulator,3,0.265625,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.2656551638639203,-0.2875232834887445
exp10,vqc,5,always_simulator,4,0.265625,0.00025600000000000004,0.0,0.0,0.0020480000000000003,0.0,0.00026828800000000004,0.0,-0.2656551638639203,-0.2875232834887445
exp10,vqc,5,classical_only,3,0.175,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1751239161515069,-0.1751596083371604
exp10,vqc,5,classical_only,4,0.175,0.0010000000000000002,0.0,0.0,0.008000000000000002,0.0,0.001048,0.0,-0.1751239161515069,-0.1751596083371604
exp10,vqc,5,oracle_placement,3,0.11000000000000003,0.0015359999999999998,0.0,0.0,0.012287999999999999,0.0,0.0016097280000000002,0.0,-0.11018870011286366,-0.12518992954726355
exp10,vqc,5,oracle_placement,4,0.11000000000000003,0.0015359999999999998,0.0,0.0,0.012287999999999999,0.0,0.0016097280000000002,0.0,-0.11018870011286366,-0.12518992954726355
exp10,qaoa,6,random,3,0.0,0.22438569199769504,0.05,0.0,1.2622880000000003,5.049152e-08,0.23196194457369498,0.0,-0.11864007344758169,-0.03228213773582497
exp10,qaoa,6,random,4,0.0,0.22438569199769504,0.05,0.0,1.2622880000000003,5.049152e-08,0.23196194457369498,0.0,-0.11864007344758169,-0.03228213773582497
exp10,qaoa,6,sequential,3,0.0,0.22441026799769498,0.05,0.0,1.2684320000000002,5.073728e-08,0.232023396861695,0.0,-0.118678172392673,-0.032321784552825895
exp10,qaoa,6,sequential,4,0.0,0.22441026799769498,0.05,0.0,1.2684320000000002,5.073728e-08,0.232023396861695,0.0,-0.118678172392673,-0.032321784552825895
exp10,qaoa,6,joint_bo,3,0.14991317047558095,0.005299937241943553,0.0,0.1,0.042399497935548425,0.0,0.005554334229556844,0.0,-0.6505253960766875,-0.799965758985585
exp10,qaoa,6,joint_bo,4,0.14991317047558095,0.005343479191651568,0.0,0.1,0.04274783353321254,0.0,0.0055999661928508426,0.0,-0.6505313016594081,-0.7999494683663169
exp10,qaoa,6,joint_mf,3,0.006770450996350872,0.033326937007085805,0.0,0.0,1.2622880000000003,5.049152e-08,0.04090318958308581,0.0,-0.016253544705467585,-0.018546986362568657
exp10,qaoa,6,joint_mf,4,0.006770450996350872,0.033326937007085805,0.0,0.0,1.2622880000000003,5.049152e-08,0.04090318958308581,0.0,-0.016253544705467585,-0.018546986362568657
exp10,qaoa,6,accuracy_only,3,0.0,2.395907155923521,0.5,0.05,7.048,0.006143999999999999,2.7453951559235206,0.0,-1.7673496610839396,-2.5449934516744332
exp10,qaoa,6,accuracy_only,4,0.0,2.5605513781067892,0.75,0.0,7.048,0.006143999999999999,2.9100393781067893,0.0,-1.9998261068355567,-2.6136514347097086
exp10,qaoa,6,hand_designed,3,0.013540901992701745,7.585599963462959,0.95,0.75,220.48000000000002,0.061439999999999995,11.980479963462958,0.05,-10.601918096592517,-12.185787863217984
exp10,qaoa,6,hand_designed,4,0.0,7.252736955667504,1.0,0.65,220.48000000000002,0.061439999999999995,11.647616955667505,0.15,-9.996530760312659,-11.843958357224977
exp10,qaoa,6,always_simulator,3,0.027150624165403165,3.982159999999999,0.85,0.05,31.857279999999992,0.0,4.173303680000001,0.0,-2.4369643552152365,-2.620921041564811
exp10,qaoa,6,always_simulator,4,0.027150624165403165,3.982159999999999,0.85,0.05,31.857279999999992,0.0,4.173303680000001,0.0,-2.4369643552152365,-2.620921041564811
exp10,qaoa,6,classical_only,3,0.14991317047558095,0.005277749500237405,0.0,0.1,0.04222199600189924,0.0,0.005531081476248801,0.0,-0.6505245547456271,-0.7999492755101764
exp10,qaoa,6,classical_only,4,0.14991317047558095,0.005390489706769586,0.0,0.1,0.043123917654156685,0.0,0.005649233212694525,0.0,-0.6505365187332399,-0.7999474292940152
exp10,qaoa,6,oracle_placement,3,0.0,0.03441026799769499,0.0,0.0,1.2684320000000002,5.073728e-08,0.042023396861695,0.0,-0.009225663955624647,-0.010654933465045162
exp10,qaoa,6,oracle_placement,4,0.0,0.03441026799769499,0.0,0.0,1.2684320000000002,5.073728e-08,0.042023396861695,0.0,-0.009225663955624647,-0.010654933465045162
exp10,qaoa,7,random,3,0.016555898761720034,0.0051258429302833974,0.0,0.0,0.04100674344226718,0.0,0.005371883390937001,0.0,-0.017101469693785766,-0.024592682814654165
exp10,qaoa,7,random,4,0.016555898761720034,0.006780739175155759,0.0,0.0,0.05424591340124607,0.0,0.007106214655563235,0.0,-0.017276151239460937,-0.02492914591538344
exp10,qaoa,7,sequential,3,0.025225377569341838,0.23726784172473053,0.0,0.0,1.256144,5.024576000000001e-08,0.2448072180127306,0.0,-0.0455802395911655,-0.057953853090132686
exp10,qaoa,7,sequential,4,0.025225377569341838,0.23726784172473053,0.0,0.0,1.256144,5.024576000000001e-08,0.2448072180127306,0.0,-0.0455802395911655,-0.057953853090132686
exp10,qaoa,7,joint_bo,3,0.016555898761720034,0.005273478775052354,0.0,0.0,0.04218783020041883,0.0,0.005526605756254866,0.0,-0.017116289208468662,-0.024596569538120047
exp10,qaoa,7,joint_bo,4,0.016555898761720034,0.005338374408893287,0.0,0.0,0.0427069952711463,0.0,0.005594616380520165,0.0,-0.01712451218991026,-0.02462417680201988
exp10,qaoa,7,joint_mf,3,0.016555898761720034,0.0053682607831433415,0.0,0.0,0.04294608626514673,0.0,0.0056259373007342215,0.0,-0.017127773159380917,-0.024610051037152685
exp10,qaoa,7,joint_mf,4,0.016555898761720034,0.0054392191814258695,0.0,0.0,0.043513753451406956,0.0,0.005700301702134311,0.0,-0.017134457423634168,-0.02460936708102718
exp10,qaoa,7,accuracy_only,3,0.027323738922136593,0.7846649070694474,0.3,0.0,25.122880000000002,1.0049152e-06,0.9354524328294473,0.0,-0.8302689653831944,-2.2515883955694407
exp10,qaoa,7,accuracy_only,4,0.027323738922136593,0.7846649070694474,0.3,0.0,25.122880000000002,1.0049152e-06,0.9354524328294473,0.0,-0.8302689653831944,-2.2515883955694407
exp10,qaoa,7,hand_designed,3,0.0007229482393091603,7.463864880894538,0.95,0.8,220.48000000000002,0.061439999999999995,11.858744880894537,0.0,-10.774406114640708,-12.219827476289952
exp10,qaoa,7,hand_designed,4,0.002662238595389796,7.431564946439866,0.95,0.85,220.48000000000002,0.061439999999999995,11.826444946439867,0.05,-10.992417437157036,-12.036607508596248
exp10,qaoa,7,always_simulator,3,0.0002891792957236641,3.982159999999999,0.85,0.05,31.857279999999992,0.0,4.173303680000001,0.0,-2.39895690548185,-2.656866049356118
exp10,qaoa,7,always_simulator,4,0.0002891792957236641,3.982159999999999,0.85,0.05,31.857279999999992,0.0,4.173303680000001,0.0,-2.39895690548185,-2.656866049356118
exp10,qaoa,7,classical_only,3,0.016555898761720034,0.005328572995495051,0.0,0.0,0.04262858396396041,0.0,0.0055843444992788125,0.0,-0.01712313325225492,-0.024607788221069037
exp10,qaoa,7,classical_only,4,0.016555898761720034,0.005263062223093584,0.0,0.0,0.04210449778474867,0.0,0.005515689209802075,0.0,-0.017116805194034856,-0.024596407748569526
exp10,qaoa,7,oracle_placement,3,0.016555898761720034,0.005409176956163719,0.0,0.0,0.043273415649309754,0.0,0.005668817450059578,0.0,-0.017132999153339785,-0.024655491312112667
exp10,qaoa,7,oracle_placement,4,0.016555898761720034,0.005318416195223108,0.0,0.0,0.042547329561784863,0.0,0.005573700172593817,0.0,-0.017122917919659433,-0.02461408202256056
exp10,qaoa,8,random,3,0.06450418858972079,0.005420469038654119,0.0,0.0,0.04336375230923295,0.0,0.005680651552509517,0.0,-0.06518094828024948,-0.20888209699520538
exp10,qaoa,8,random,4,0.06450418858972079,0.0053197079396341,0.0,0.0,0.0425576635170728,0.0,0.0055750539207365364,0.0,-0.06516771080527438,-0.20888129221655682
exp10,qaoa,8,sequential,3,0.06450418858972079,0.005626781232422218,0.0,0.0,0.04501424985937774,0.0,0.005896866731578483,0.0,-0.06520913467446318,-0.20888952048791098
exp10,qaoa,8,sequential,4,0.06450418858972079,0.005376603483455256,0.0,0.0,0.043012827867642045,0.0,0.005634680450661109,0.0,-0.06517608462024868,-0.20887699951533198
exp10,qaoa,8,joint_bo,3,0.06450418858972079,0.005359115020837635,0.0,0.0,0.04287292016670108,0.0,0.005616352541837842,0.0,-0.06517206037944648,-0.208881834936698
exp10,qaoa,8,joint_bo,4,0.06450418858972079,0.005800395942060277,0.0,0.0,0.046403167536482215,0.0,0.006078814947279171,0.0,-0.06522659583233532,-0.20893095275328621
exp10,qaoa,8,joint_mf,3,0.06450418858972079,0.005475739249959588,0.0,0.0,0.043805913999676704,0.0,0.005738574733957648,0.0,-0.06518800958212503,-0.20889253021604948
exp10,qaoa,8,joint_mf,4,0.06450418858972079,0.0056037082395050675,0.0,0.0,0.04482966591604054,0.0,0.00587268623500131,0.0,-0.06520300278174306,-0.20890899748921818
exp10,qaoa,8,accuracy_only,3,0.0,0.10508400831768536,0.0,0.0,1.256144,5.024576000000001e-08,0.11262338460568537,0.0,-0.014879636475759971,-0.019267600457713804
exp10,qaoa,8,accuracy_only,4,0.0,0.10508400831768536,0.0,0.0,1.256144,5.024576000000001e-08,0.11262338460568537,0.0,-0.014879636475759971,-0.019267600457713804
exp10,qaoa,8,hand_designed,3,0.021037499387432473,12.131550366252572,1.0,0.85,220.48000000000002,0.061439999999999995,16.52643036625257,0.05,-11.435553445307809,-12.829346011447326
exp10,qaoa,8,hand_designed,4,0.0429403308712751,11.091617835061388,1.0,1.0,220.48000000000002,0.061439999999999995,15.48649783506139,0.05,-12.146380254174588,-12.688198350943125
exp10,qaoa,8,always_simulator,3,0.014286521632926893,3.982159999999999,1.0,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.4820169696783436,-2.6400008823873167
exp10,qaoa,8,always_simulator,4,0.014286521632926893,3.982159999999999,1.0,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.4820169696783436,-2.6400008823873167
exp10,qaoa,8,classical_only,3,0.06450418858972079,0.005322843586327508,0.0,0.0,0.042582748690620065,0.0,0.005578340078471229,0.0,-0.06516842334243778,-0.2088814281148496
exp10,qaoa,8,classical_only,4,0.06450418858972079,0.005296187213389203,0.0,0.0,0.042369497707113624,0.0,0.005550404199631885,0.0,-0.0651653543871051,-0.2088705703841929
exp10,qaoa,8,oracle_placement,3,0.01071489122469517,0.1089005403081125,0.0,0.0,1.256144,5.024576000000001e-08,0.11643991659611248,0.0,-0.02543107203708785,-0.08534848975759461
exp10,qaoa,8,oracle_placement,4,0.01071489122469517,0.1089005403081125,0.0,0.0,1.256144,5.024576000000001e-08,0.11643991659611248,0.0,-0.02543107203708785,-0.08534848975759461
exp10,qaoa,9,random,3,0.07235210489237658,0.005275969015201554,0.0,0.1,0.04220775212161243,0.0,0.005529215527931229,0.0,-0.5729479283011709,-0.7291323092784148
exp10,qaoa,9,random,4,0.07235210489237658,0.005368219543015584,0.0,0.1,0.042945756344124675,0.0,0.005625894081080333,0.0,-0.5729570010883757,-0.7291327445601861
exp10,qaoa,9,sequential,3,0.0124366716258974,1.7647267887742615,0.35,0.1,50.49152000000001,2.0196608000000004e-06,2.0677768918142614,0.2,-1.6178853342318278,-2.8727200214117907
exp10,qaoa,9,sequential,4,0.0124366716258974,1.7645502572205274,0.35,0.1,50.49152000000001,2.0196608000000004e-06,2.0676003602605273,0.2,-1.6178682430454931,-2.8726359047585497
exp10,qaoa,9,joint_bo,3,0.0,0.23701348972207778,0.0,0.0,1.256144,5.024576000000001e-08,0.24455286601007784,0.0,-0.022357068818544223,-0.034384842488820906
exp10,qaoa,9,joint_bo,4,0.0,0.23701348972207778,0.0,0.0,1.256144,5.024576000000001e-08,0.24455286601007784,0.0,-0.022357068818544223,-0.034384842488820906
exp10,qaoa,9,joint_mf,3,0.0,0.108304,0.0,0.0,0.866432,0.0,0.11350259200000001,0.0,-0.011889786325493382,-0.01759198009673509
exp10,qaoa,9,joint_mf,4,0.0,0.108304,0.0,0.0,0.866432,0.0,0.11350259200000001,0.0,-0.011889786325493382,-0.01759198009673509
exp10,qaoa,9,accuracy_only,3,0.002590185169417183,0.3308557304897672,0.0,0.0,7.048,0.0020480000000000003,0.4755437304897672,0.0,-0.16600076220518012,-0.18190138573955206
exp10,qaoa,9,accuracy_only,4,0.002590185169417183,0.33168198484440947,0.15,0.0,7.048,0.0020480000000000003,0.4763699848444095,0.0,-0.46974898211432325,-2.159106210704825
exp10,qaoa,9,hand_designed,3,0.009846486456480218,8.834716719092915,0.95,0.9,220.48000000000002,0.061439999999999995,13.229596719092914,0.1,-11.377482333909501,-12.307853492096077
exp10,qaoa,9,hand_designed,4,0.019692972912960436,8.336948695638396,1.0,0.75,220.48000000000002,0.061439999999999995,12.731828695638397,0.1,-10.681489892226839,-12.37572094537017
exp10,qaoa,9,always_simulator,3,0.009332232235291702,3.982159999999999,0.85,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.1754605068647375,-2.610858544127384
exp10,qaoa,9,always_simulator,4,0.009332232235291702,3.982159999999999,0.85,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.1754605068647375,-2.610858544127384
exp10,qaoa,9,classical_only,3,0.07235210489237658,0.005497437290614471,0.0,0.1,0.04397949832491577,0.0,0.005761314280563965,0.0,-0.5729741573308,-0.7291412786487428
exp10,qaoa,9,classical_only,4,0.07235210489237658,0.005412073514889926,0.0,0.1,0.043296588119119406,0.0,0.005671853043604642,0.0,-0.5729640460916199,-0.729140108558653
exp10,qaoa,9,oracle_placement,3,0.07235210489237658,0.0055094890121836215,0.0,0.1,0.04407591209746897,0.0,0.005773944484768435,0.0,-0.5729747415421883,-0.7291481057171816
exp10,qaoa,9,oracle_placement,4,0.07235210489237658,0.005531979229999706,0.0,0.1,0.04425583383999765,0.0,0.005797514233039691,0.0,-0.5729762924990263,-0.7291477798440114
exp10,qaoa,10,random,3,0.004810390558196685,0.10345402749785979,0.0,0.0,1.2684320000000002,5.073728e-08,0.11106715636185979,0.05,-0.019179192684030493,-0.013918871183492136
exp10,qaoa,10,random,4,0.004810390558196685,0.10345421501383942,0.0,0.0,1.2684320000000002,5.073728e-08,0.11106734387783943,0.05,-0.019179204970413578,-0.013918871183492136
exp10,qaoa,10,sequential,3,0.08746058097103983,8.064320000000002,1.0,0.0,64.51456000000002,0.0,8.45140736,0.0,-2.9809474056261207,-3.295346487296604
exp10,qaoa,10,sequential,4,0.08746058097103983,8.064320000000002,1.0,0.0,64.51456000000002,0.0,8.45140736,0.0,-2.9809474056261207,-3.295346487296604
exp10,qaoa,10,joint_bo,3,0.06990408798997225,0.005375322682084516,0.0,0.0,0.043002581456676126,0.0,0.005633338170824572,0.0,-0.07053976501599926,-0.10812520386148998
exp10,qaoa,10,joint_bo,4,0.06990408798997225,0.005466718866955489,0.0,0.0,0.04373375093564391,0.0,0.005729121372569352,0.0,-0.07055235270045808,-0.10815779540402103
exp10,qaoa,10,joint_mf,3,0.06990408798997225,0.005520552542293444,0.0,0.0,0.044164420338347554,0.0,0.00578553906432353,0.0,-0.07056054037984469,-0.10813822112260252
exp10,qaoa,10,joint_mf,4,0.06990408798997225,0.005468353978358209,0.0,0.0,0.04374683182686567,0.0,0.005730834969319403,0.0,-0.07055314600951604,-0.10814201925186634
exp10,qaoa,10,accuracy_only,3,0.003736840147316011,0.41961318501068845,0.2,0.0,7.048,0.0020480000000000003,0.5643011850106887,0.0,-0.5734832886995863,-2.1927382921424883
exp10,qaoa,10,accuracy_only,4,0.0,0.4356645613796058,0.1,0.0,7.048,0.0020480000000000003,0.5803525613796058,0.0,-0.3681713766833643,-0.4042364115302465
exp10,qaoa,10,hand_designed,3,0.027655943468086103,8.167711730169518,1.0,0.8,220.48000000000002,0.061439999999999995,12.562591730169519,0.05,-10.919361423013711,-12.262627165311724
exp10,qaoa,10,hand_designed,4,0.05551205199356268,7.913333128053624,0.95,0.85,220.48000000000002,0.061439999999999995,12.308213128053625,0.1,-11.144971326515295,-12.253058055663406
exp10,qaoa,10,always_simulator,3,0.03311537241117011,3.982159999999999,0.95,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.370021274687334,-2.608882554372534
exp10,qaoa,10,always_simulator,4,0.03311537241117011,3.982159999999999,0.95,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.370021274687334,-2.608882554372534
exp10,qaoa,10,classical_only,3,0.06990408798997225,0.0057143226731568575,0.0,0.0,0.04571458138525486,0.0,0.0059886101614683865,0.0,-0.07057902944727515,-0.10814660084344008
exp10,qaoa,10,classical_only,4,0.06990408798997225,0.0056811564427334815,0.0,0.0,0.04544925154186785,0.0,0.005953851951984689,0.0,-0.07058041048442147,-0.10830349368752612
exp10,qaoa,10,oracle_placement,3,0.004810390558196685,0.2934431597512509,0.0,0.0,1.2622880000000003,5.049152e-08,0.3010194123272509,0.05,-0.03150833611903149,-0.0355096112098919
exp10,qaoa,10,oracle_placement,4,0.004810390558196685,0.2934501702528275,0.0,0.0,1.2622880000000003,5.049152e-08,0.30102642282882747,0.05,-0.03150879545966021,-0.0355096112098919
exp10,qaoa,11,random,3,0.01268773082537652,0.005678343237377703,0.0,0.0,0.045426745899021626,0.0,0.005950903712771833,0.0,-0.013307632694521237,-0.04341901776872469
exp10,qaoa,11,random,4,0.01268773082537652,0.005702083319192752,0.0,0.0,0.04561666655354202,0.0,0.005975783318514004,0.0,-0.013315038411974714,-0.04340325364825375
exp10,qaoa,11,sequential,3,0.01268773082537652,0.005769406212493777,0.0,0.0,0.04615524969995022,0.0,0.006046337710693479,0.0,-0.013319341181327262,-0.043431020671853074
exp10,qaoa,11,sequential,4,0.01268773082537652,0.0056962608941830695,0.0,0.0,0.045570087153464556,0.0,0.005969681417103858,0.0,-0.013310779678301535,-0.04340846721743737
exp10,qaoa,11,joint_bo,3,0.0,0.05844875132236148,0.0,0.0,1.256144,5.024576000000001e-08,0.06598812761036148,0.0,-0.010551827641265311,-0.01387240528151028
exp10,qaoa,11,joint_bo,4,0.0,0.05844875132236148,0.0,0.0,1.256144,5.024576000000001e-08,0.06598812761036148,0.0,-0.010551827641265311,-0.01387240528151028
