experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,search_evaluations,unique_candidates,fidelity_counts,search_wall_s,peak_rss_mb,cfg_compile_level,cfg_mitigation,cfg_opt_iters,cfg_p,cfg_placement,cfg_shots,cfg_warm_start,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10,utility_cvar10,utility_min,service_violation,cfg_layers,cfg_lr,cfg_n_qubits,cfg_reupload,cfg_train_iters
clearaccept_confirmatory,qaoa_place,109,successive_halving,30.0,44.639999999999986,2.958574187876032,132,70,"{""0"": 72, ""1"": 24, ""2"": 36}",0.07729279203340411,188.625,0,1,20.0,3.0,classical,512,1.0,0.038948450489495544,0.005057082496932708,0.0,0.0,0.04045665997546166,0.0,0.0052998224567854775,0.0,-0.03946709243736959,-0.10619197315070847,-0.10993349372960703,-0.11361081748055667,0.0,,,,,
clearaccept_confirmatory,qaoa_place,110,tpe,30.0,42.0,279.59515270688644,42,10,"{""2"": 42}",0.23485695803537965,188.671875,0,0,40.0,2.0,qpu_B,512,1.0,0.03959574208763709,0.4560996431557453,0.1,0.0,5.5120000000000005,0.000512,0.5147716431557453,0.0,-0.33210475174946713,-0.47787530263726496,-2.1984992047525544,-2.3246400787887964,0.1,,,,,
clearaccept_confirmatory,qaoa_place,110,successive_halving,30.0,44.639999999999986,4.954954669910941,132,67,"{""0"": 72, ""1"": 24, ""2"": 36}",0.06864354200661182,188.671875,0,0,80.0,3.0,classical,512,0.0,0.09371756632124953,0.005107509539811872,0.0,0.0,0.040860076318494976,0.0,0.005352669997722842,0.0,-0.09433084658171972,-0.21009777713903952,-0.21530515379009085,-0.22213145006754617,0.0,,,,,
clearaccept_confirmatory,qaoa_place,111,tpe,30.0,42.0,63.56212975255289,42,9,"{""2"": 42}",0.1405850410228595,188.671875,1,0,80.0,1.0,local_sim,2048,1.0,0.0,0.148304,0.0,0.0,1.186432,0.0,0.155422592,0.0,-0.016262192422552214,-0.023324565300516735,-0.023774649667747123,-0.02435671406987245,0.0,,,,,
clearaccept_confirmatory,qaoa_place,111,successive_halving,30.0,44.639999999999986,8.795979558506204,132,71,"{""0"": 72, ""1"": 24, ""2"": 36}",0.06831766699906439,188.671875,2,1,20.0,1.0,classical,2048,1.0,0.1488063878616143,0.00510044333350379,0.0,0.0,0.04080354666803032,0.0,0.005345264613511972,0.0,-0.14936688951418536,-0.3394347498221472,-0.42182047176109566,-0.4799270478557507,0.0,,,,,
clearaccept_confirmatory,vqc,100,tpe,30.0,42.0,4.336937975721645,42,10,"{""2"": 42}",0.414582125027664,207.34375,2,1,,,remote_sim,2048,,0.14656249999999996,0.078540110593224,0.0,0.0,1.6000000000000003e-05,6.400000000000001e-13,0.078540206625224,0.025,-0.1526730625298179,-0.1464831011759649,-0.2619324571459849,-0.6045463134264338,0.025,1.0,0.15,4.0,1.0,60.0
clearaccept_confirmatory,vqc,100,successive_halving,30.0,44.639999999999986,0.37105820759893404,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.6006244160234928,207.34375,2,0,,,local_sim,128,,0.14281249999999998,0.003072,0.0,0.0,0.024576,0.0,0.003219456,0.0,-0.14317393571820056,-0.16273875812324867,-0.16908305449649927,-0.1753248397762425,0.0,2.0,0.05,6.0,1.0,120.0
clearaccept_confirmatory,vqc,101,tpe,30.0,42.0,4.2214813366102035,42,10,"{""2"": 42}",0.48715279099997133,207.34375,1,1,,,remote_sim,128,,0.27999999999999997,0.05111399392701647,0.0,0.0,4.8e-05,1.9200000000000003e-12,0.05111428202301647,0.0,-0.2832377444136784,-0.3022115629110376,-0.3042423882463873,-0.30581853704996,0.0,1.0,0.05,6.0,0.0,120.0
clearaccept_confirmatory,vqc,101,successive_halving,30.0,44.639999999999986,2.2121587137439755,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.8211446669884026,207.34375,2,0,,,remote_sim,2048,,0.24593750000000006,0.05111418592701646,0.0,0.0,9.6e-05,3.840000000000001e-12,0.051114762119016464,0.0,-0.24917554491755461,-0.25672895451261735,-0.2626097107997286,-0.2650991636070732,0.0,2.0,0.15,6.0,0.0,30.0
clearaccept_confirmatory,vqc,102,tpe,30.0,42.0,18.95775107030236,42,10,"{""2"": 42}",0.2571233339840546,207.546875,2,1,,,classical,512,,0.11250000000000004,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.11261336862220275,-0.11265923174616783,-0.11266282072877246,-0.11266617807845235,0.0,1.0,0.15,6.0,1.0,30.0
clearaccept_confirmatory,vqc,102,successive_halving,30.0,44.639999999999986,0.3395670662721225,132,71,"{""0"": 72, ""1"": 24, ""2"": 36}",0.8605851250467822,207.921875,0,0,,,local_sim,2048,,0.11562500000000002,0.000256,0.0,0.0,0.002048,0.0,0.000268288,0.0,-0.1156540223672839,-0.1250343383474029,-0.1250374211025956,-0.12504102087246843,0.0,2.0,0.05,4.0,0.0,30.0
clearaccept_confirmatory,vqc,103,tpe,30.0,42.0,11.533067078974657,42,10,"{""2"": 42}",0.394883833010681,208.140625,2,0,,,local_sim,128,,0.0640625,0.001536,0.0,0.0,0.012288,0.0,0.001609728,0.0,-0.0642363733048282,-0.07522760032727686,-0.084570836270865,-0.08774482065922626,0.0,1.0,0.05,6.0,1.0,30.0
clearaccept_confirmatory,vqc,103,successive_halving,30.0,44.639999999999986,0.20412984986731397,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.4959122500149533,208.234375,0,0,,,classical,128,,0.08750000000000002,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.08761319876616422,-0.08765018018563409,-0.08765617273502788,-0.08765938845001711,0.0,1.0,0.15,4.0,0.0,60.0
clearaccept_confirmatory,vqc,104,tpe,30.0,42.0,3.928085711352822,42,10,"{""2"": 42}",0.22555662493687123,208.375,0,1,,,remote_sim,512,,0.2575,0.032255587802039444,0.0,0.0,9.6e-05,3.840000000000001e-12,0.032256163994039445,0.0,-0.25948426782145123,-0.27642620932497597,-0.28253980386344546,-0.2895279354982219,0.0,1.0,0.05,6.0,1.0,60.0
clearaccept_confirmatory,vqc,104,successive_halving,30.0,44.639999999999986,0.4148550020132747,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.591228042030707,208.4375,0,1,,,local_sim,2048,,0.20124999999999998,0.004608,0.0,0.0,0.036864,0.0,0.004829184,0.0,-0.20176857890475475,-0.2129513514067722,-0.21628722003916234,-0.22557558699640434,0.0,3.0,0.05,6.0,1.0,60.0
clearaccept_confirmatory,vqc,105,tpe,30.0,42.0,2.135092035185283,42,10,"{""2"": 42}",0.4609042500378564,208.875,2,0,,,classical,512,,0.2125,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.21262134534215313,-0.21265631978345795,-0.21266438518611974,-0.21266634034078688,0.0,3.0,0.05,6.0,0.0,120.0
clearaccept_confirmatory,vqc,105,successive_halving,30.0,44.639999999999986,0.5568682830058925,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.5084015839966014,208.9375,1,0,,,classical,2048,,0.2125,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.21262134534215313,-0.21265631978345795,-0.21266438518611974,-0.21266634034078688,0.0,1.0,0.05,2.0,0.0,30.0
clearaccept_confirmatory,vqc,106,tpe,30.0,42.0,6.9263553959468,42,10,"{""2"": 42}",0.28800599998794496,209.234375,1,1,,,classical,512,,0.16249999999999998,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.1626129562816973,-0.16265744952114833,-0.1626646106854026,-0.16266793885881475,0.0,3.0,0.05,2.0,0.0,120.0
clearaccept_confirmatory,vqc,106,successive_halving,30.0,44.639999999999986,0.5854947850963182,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.6433500000275671,209.34375,1,1,,,classical,128,,0.16249999999999998,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.1626129562816973,-0.16265744952114833,-0.1626646106854026,-0.16266793885881475,0.0,2.0,0.15,6.0,0.0,60.0
clearaccept_confirmatory,vqc,107,tpe,30.0,42.0,3.527234690343682,42,10,"{""2"": 42}",0.44002700003329664,209.46875,2,1,,,local_sim,512,,0.21624999999999997,0.001536,0.0,0.0,0.012288,0.0,0.001609728,0.0,-0.21640825088073107,-0.22522696470855882,-0.23146756293170723,-0.2376976065000282,0.0,2.0,0.15,6.0,0.0,60.0
clearaccept_confirmatory,vqc,107,successive_halving,30.0,44.639999999999986,0.6858095338901687,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.8428837918909267,209.578125,0,1,,,remote_sim,2048,,0.18031250000000004,0.0265703048082211,0.0,0.0,0.000144,5.7600000000000005e-12,0.0265711690962211,0.0,-0.18177299935264654,-0.18974452805125835,-0.19685764069221398,-0.21424001266053042,0.0,3.0,0.15,6.0,0.0,120.0
clearaccept_confirmatory,vqc,108,tpe,30.0,42.0,9.452474999810045,42,10,"{""2"": 42}",0.20946899999398738,209.625,0,1,,,classical,512,,0.19999999999999996,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.20010674277658103,-0.20014877093947706,-0.20015893255314676,-0.20016698050977558,0.0,1.0,0.05,2.0,0.0,30.0
clearaccept_confirmatory,vqc,108,successive_halving,30.0,44.639999999999986,0.37439303606762486,132,70,"{""0"": 72, ""1"": 24, ""2"": 36}",0.45904220803640783,209.640625,1,0,,,local_sim,2048,,0.14718749999999997,0.001536,0.0,0.0,0.012288,0.0,0.001609728,0.0,-0.1473514569048285,-0.15023009537547982,-0.1595903371893212,-0.17514134921376592,0.0,2.0,0.05,6.0,0.0,120.0
clearaccept_confirmatory,vqc,109,tpe,30.0,42.0,1.6704276567777,42,10,"{""2"": 42}",0.3793120830086991,209.703125,2,1,,,local_sim,512,,0.0996875,0.000768,0.0,0.0,0.006144,0.0,0.000804864,0.0,-0.0997662654454718,-0.11259094909812556,-0.11261956658829064,-0.11262851146838698,0.0,1.0,0.05,6.0,0.0,120.0
clearaccept_confirmatory,vqc,109,successive_halving,30.0,44.639999999999986,0.5136755677589515,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.609231041977182,209.796875,0,1,,,classical,128,,0.11250000000000004,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.11260255917379144,-0.11264730257297494,-0.11265746790018552,-0.11266733264112888,0.0,1.0,0.15,6.0,1.0,120.0
clearaccept_confirmatory,vqc,110,tpe,30.0,42.0,9.431913479878904,42,10,"{""2"": 42}",0.23808412498328835,209.859375,2,0,,,classical,512,,0.225,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.22512010990953518,-0.2251617142495758,-0.22516470270971561,-0.2251661738322139,0.0,3.0,0.15,4.0,1.0,30.0
clearaccept_confirmatory,vqc,110,successive_halving,30.0,44.639999999999986,0.273845386275587,132,71,"{""0"": 72, ""1"": 24, ""2"": 36}",0.5062823749613017,209.890625,1,1,,,local_sim,128,,0.146875,0.002304,0.0,0.0,0.018432,0.0,0.002414592,0.0,-0.14715173323156913,-0.15037605411386462,-0.1565586610839889,-0.1627935663573162,0.0,3.0,0.15,6.0,0.0,60.0
clearaccept_confirmatory,vqc,111,tpe,30.0,42.0,9.548626400983222,42,10,"{""2"": 42}",0.5327139999717474,209.984375,1,1,,,remote_sim,128,,0.12625,0.026875173273481746,0.0,0.0,0.000192,7.680000000000001e-12,0.026876325657481742,0.0,-0.1279083585379656,-0.13896420044836466,-0.13992543069610347,-0.1409767950037173,0.0,2.0,0.15,6.0,1.0,60.0
clearaccept_confirmatory,vqc,111,successive_halving,30.0,44.639999999999986,0.4990667125194676,132,70,"{""0"": 72, ""1"": 24, ""2"": 36}",0.544568834011443,210.0625,2,0,,,local_sim,512,,0.10750000000000001,0.001536,0.0,0.0,0.012288,0.0,0.001609728,0.0,-0.10766842922349391,-0.11273629001052642,-0.11586954781352334,-0.1252415485400643,0.0,2.0,0.15,6.0,0.0,60.0
clearaccept_confirmatory,vqc_cancer,100,tpe,30.0,42.0,4.4313822241267875,42,10,"{""2"": 42}",0.3223059589508921,214.953125,0,0,,,remote_sim,128,,0.12593749999999998,0.05354005059322399,0.0,0.0,1.0000000000000002e-06,4.0000000000000006e-14,0.053540056595223984,0.0,-0.12966200972513026,-0.14761139053615577,-0.15489822464632114,-0.15916223946211197,0.0,1.0,0.05,2.0,0.0,120.0
clearaccept_confirmatory,vqc_cancer,100,successive_halving,30.0,44.639999999999986,0.9285634396280729,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.4937983750132844,214.953125,1,1,,,remote_sim,2048,,0.135625,0.078540110593224,0.0,0.0,1.6000000000000003e-05,6.400000000000001e-13,0.078540206625224,0.025,-0.14173556252981795,-0.13899038557236507,-0.2590366317963758,-0.6045463134264338,0.025,2.0,0.15,4.0,0.0,60.0
clearaccept_confirmatory,vqc_cancer,101,tpe,30.0,42.0,3.9826730320999917,42,10,"{""2"": 42}",0.44831554195843637,214.953125,2,0,,,local_sim,128,,0.04843750000000001,0.003072,0.0,0.0,0.024576,0.0,0.003219456,0.0,-0.04878348201901998,-0.062865222413017,-0.06915429947801162,-0.07543664772499566,0.0,2.0,0.05,6.0,1.0,30.0
clearaccept_confirmatory,vqc_cancer,101,successive_halving,30.0,44.639999999999986,0.17041063648247334,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.3823131249519065,214.953125,1,0,,,local_sim,2048,,0.050000000000000044,0.001536,0.0,0.0,0.012288,0.0,0.001609728,0.0,-0.05017299100951004,-0.050245633604860895,-0.05025085809906985,-0.05025446113534288,0.0,2.0,0.05,6.0,0.0,120.0
clearaccept_confirmatory,vqc_cancer,102,tpe,30.0,42.0,18.95775107030236,42,10,"{""2"": 42}",0.28235883300658315,214.953125,2,1,,,classical,512,,0.0625,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.0626133686222027,-0.06265923174616779,-0.06266282072877241,-0.0626661780784523,0.0,1.0,0.15,6.0,1.0,30.0
clearaccept_confirmatory,vqc_cancer,102,successive_halving,30.0,44.639999999999986,0.6078776187768603,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.5035110419848934,214.953125,1,1,,,local_sim,2048,,0.05031250000000005,0.000256,0.0,0.0,0.002048,0.0,0.000268288,0.0,-0.05034152236728393,-0.05004104873592746,-0.05316528596115086,-0.0625354362908088,0.0,2.0,0.15,4.0,0.0,30.0
clearaccept_confirmatory,vqc_cancer,103,tpe,30.0,42.0,11.613078095156819,42,10,"{""2"": 42}",0.37215495796408504,214.953125,0,0,,,remote_sim,512,,0.07843749999999998,0.03210309141874047,0.0,0.0,3.2000000000000005e-05,1.2800000000000002e-12,0.032103283482740476,0.0,-0.08051303441665245,-0.08995572499841938,-0.09044855882568092,-0.09101107035846366,0.0,2.0,0.05,4.0,1.0,60.0
clearaccept_confirmatory,vqc_cancer,103,successive_halving,30.0,44.639999999999986,0.572655629959521,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.5216436659684405,214.953125,1,0,,,remote_sim,2048,,0.07187499999999998,0.03210305941874047,0.0,0.0,2.4e-05,9.600000000000002e-13,0.03210320346674047,0.0,-0.07395048431429194,-0.07878620885515722,-0.08655763152742553,-0.08939312640136221,0.0,3.0,0.05,4.0,0.0,120.0
clearaccept_confirmatory,vqc_cancer,104,tpe,30.0,42.0,3.9441624473240084,42,10,"{""2"": 42}",0.2223558749537915,214.953125,1,0,,,remote_sim,128,,0.04531250000000001,0.03225539580203944,0.0,0.0,4.8e-05,1.9200000000000003e-12,0.03225568389803944,0.0,-0.047296467333996894,-0.05519218734496118,-0.06310884002481951,-0.0670024952858596,0.0,3.0,0.05,4.0,1.0,60.0
clearaccept_confirmatory,vqc_cancer,104,successive_halving,30.0,44.639999999999986,0.2268890145738762,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.3111700000008568,214.953125,0,1,,,local_sim,512,,0.03718749999999998,0.000256,0.0,0.0,0.002048,0.0,0.000268288,0.0,-0.03721630993915302,-0.037541293923815326,-0.037542041627937804,-0.03754250399703634,0.0,2.0,0.15,4.0,0.0,60.0
clearaccept_confirmatory,vqc_cancer,105,tpe,30.0,42.0,2.1334018318794103,42,10,"{""2"": 42}",0.44642116606701165,214.953125,2,1,,,remote_sim,512,,0.051562500000000046,0.05753316257489385,0.0,0.0,0.000192,7.680000000000001e-12,0.05753431495889385,0.0,-0.055810623835740404,-0.06434409524971428,-0.0675611745163183,-0.06854620899315395,0.0,2.0,0.05,6.0,1.0,120.0
clearaccept_confirmatory,vqc_cancer,105,successive_halving,30.0,44.639999999999986,0.8715394595978775,132,71,"{""0"": 72, ""1"": 24, ""2"": 36}",0.5286838749889284,214.953125,1,0,,,remote_sim,512,,0.050000000000000044,0.05753316257489385,0.0,0.0,0.000192,7.680000000000001e-12,0.05753431495889385,0.0,-0.05424812383574042,-0.05663586643586994,-0.058446480480242015,-0.059380522920325036,0.0,2.0,0.15,6.0,1.0,120.0
clearaccept_confirmatory,vqc_cancer,106,tpe,30.0,42.0,6.370621124296767,42,10,"{""2"": 42}",0.27992129197809845,214.953125,1,1,,,classical,512,,0.0625,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.06261295628169736,-0.06265744952114838,-0.06266461068540266,-0.0626679388588148,0.0,3.0,0.05,2.0,0.0,120.0
clearaccept_confirmatory,vqc_cancer,106,successive_halving,30.0,44.639999999999986,0.42029252515167387,132,71,"{""0"": 72, ""1"": 24, ""2"": 36}",0.37480937503278255,214.953125,1,1,,,local_sim,2048,,0.050000000000000044,0.001536,0.0,0.0,0.012288,0.0,0.001609728,0.0,-0.05017350084868719,-0.05024184246448395,-0.0502528420127785,-0.05025795408713957,0.0,2.0,0.05,6.0,0.0,60.0
clearaccept_confirmatory,vqc_cancer,107,tpe,30.0,42.0,3.514356866343682,42,10,"{""2"": 42}",0.4330912079894915,214.953125,2,0,,,classical,128,,0.07499999999999996,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.07510302791714255,-0.07514917482166203,-0.07515866044021391,-0.0751624091979823,0.0,1.0,0.15,6.0,0.0,120.0
clearaccept_confirmatory,vqc_cancer,107,successive_halving,30.0,44.639999999999986,0.5687525506681429,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.5277532080654055,214.953125,2,0,,,classical,128,,0.07499999999999996,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.07510302791714255,-0.07514917482166203,-0.07515866044021391,-0.0751624091979823,0.0,2.0,0.15,6.0,1.0,60.0
clearaccept_confirmatory,vqc_cancer,108,tpe,30.0,42.0,9.446773879810033,42,10,"{""2"": 42}",0.21773037500679493,214.953125,2,1,,,local_sim,2048,,0.03968750000000001,0.000256,0.0,0.0,0.002048,0.0,0.000268288,0.0,-0.03971482615080476,-0.05003275331742198,-0.05003713121025225,-0.05004108690750071,0.0,1.0,0.15,4.0,1.0,30.0
clearaccept_confirmatory,vqc_cancer,108,successive_halving,30.0,44.639999999999986,0.42527158469629117,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.4838514589937404,214.953125,0,0,,,local_sim,2048,,0.04937500000000004,0.000768,0.0,0.0,0.006144,0.0,0.000804864,0.0,-0.0494569784524143,-0.05011425608151846,-0.053232044798331914,-0.06256319911256242,0.0,3.0,0.15,4.0,1.0,30.0
clearaccept_confirmatory,vqc_cancer,109,tpe,30.0,42.0,1.6971173118757072,42,10,"{""2"": 42}",0.34459120803512633,214.953125,2,1,,,local_sim,512,,0.07374999999999995,0.000768,0.0,0.0,0.006144,0.0,0.000804864,0.0,-0.07382876544547176,-0.07510455392630333,-0.07823124831012561,-0.08756702750142235,0.0,1.0,0.05,6.0,0.0,120.0
clearaccept_confirmatory,vqc_cancer,109,successive_halving,30.0,44.639999999999986,0.5653975593142078,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.4478310840204358,214.953125,0,1,,,classical,2048,,0.08750000000000002,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.08760255917379142,-0.08764730257297491,-0.0876574679001855,-0.08766733264112886,0.0,3.0,0.15,2.0,0.0,60.0
clearaccept_confirmatory,vqc_cancer,110,tpe,30.0,42.0,9.4293312078789,42,10,"{""2"": 42}",0.24185970798134804,214.953125,2,1,,,classical,2048,,0.050000000000000044,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.05012010990953526,-0.05016171424957588,-0.05016470270971571,-0.050166173832213994,0.0,1.0,0.15,2.0,1.0,60.0
clearaccept_confirmatory,vqc_cancer,110,successive_halving,30.0,44.639999999999986,0.5649473296748962,132,72,"{""0"": 72, ""1"": 24, ""2"": 36}",0.45028958399780095,214.953125,0,0,,,classical,128,,0.050000000000000044,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.05012010990953526,-0.05016171424957588,-0.05016470270971571,-0.050166173832213994,0.0,3.0,0.05,4.0,0.0,30.0
clearaccept_confirmatory,vqc_cancer,111,tpe,30.0,42.0,9.465522312722339,42,10,"{""2"": 42}",0.5181319579714909,214.953125,0,1,,,remote_sim,512,,0.05125000000000004,0.026874597273481748,0.0,0.0,4.8e-05,1.9200000000000003e-12,0.02687488536948175,0.0,-0.05290745873700681,-0.054759143475753246,-0.06346662980729618,-0.06394823505496107,0.0,1.0,0.05,6.0,0.0,30.0
clearaccept_confirmatory,vqc_cancer,111,successive_halving,30.0,44.639999999999986,0.27679836627473586,132,71,"{""0"": 72, ""1"": 24, ""2"": 36}",0.4868502909084782,215.0,1,0,,,classical,128,,0.03749999999999998,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.03760965444237883,-0.037657275362097536,-0.03766031023888596,-0.037664235044704585,0.0,2.0,0.15,4.0,0.0,120.0
