experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,search_evaluations,unique_candidates,fidelity_counts,search_wall_s,peak_rss_mb,cfg_p,cfg_opt_iters,cfg_warm_start,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10,utility_cvar10,utility_min,service_violation,cfg_n_qubits,cfg_layers,cfg_reupload,cfg_train_iters,cfg_lr
clearaccept_confirmatory,qaoa_channel,110,device_aware_fallback,30.0,50.0,768.9188275981031,50,21,"{""2"": 50}",0.8879863750189543,174.125,3.0,80.0,0.0,128,1,0,classical,0.0005508730678569542,0.005346900972654112,0.0,0.0,0.04277520778123289,0.0,0.00560355221934151,0.0,-0.001192238000592673,-0.0008920721503559628,-0.006030793506006654,-0.007739007040348147,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,110,capo_joint_only_espend,30.0,42.0,410.9125627637233,42,14,"{""2"": 42}",0.25418049993459135,174.140625,1.0,20.0,1.0,2048,1,1,classical,0.0005508730678569542,0.005445089147542603,0.0,0.0,0.043560713180340827,0.0,0.005706453426624648,0.0,-0.001208363483911804,-0.0009561721792178768,-0.00615876960855979,-0.007746106248809921,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,111,exhaustive_f0,30.0,109.1999999999978,4.927006511227185,4872,1620,"{""0"": 4860, ""2"": 12}",1.1118295419728383,174.140625,3.0,20.0,0.0,2048,1,1,classical,0.0,0.005263536528218538,0.0,0.0,0.0421082922257483,0.0,0.005516186281573026,0.0,-0.0005769547680273328,-0.0008302093258373321,-0.000852031867547974,-0.0008722933792417608,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,111,device_aware_fallback,30.0,50.0,156.04489614204755,50,19,"{""2"": 50}",0.1863058339804411,174.140625,1.0,20.0,0.0,128,1,1,classical,0.0,0.005338625269359909,0.0,0.0,0.04270900215487927,0.0,0.005594879282289185,0.0,-0.0005856705219101021,-0.0008413876933439633,-0.0008597116996776407,-0.0008752356753394671,0.0,,,,,
clearaccept_confirmatory,qaoa_channel,111,capo_joint_only_espend,30.0,42.0,186.8537749422666,42,14,"{""2"": 42}",0.38690858299378306,174.140625,2.0,40.0,0.0,2048,0,1,classical,0.0,0.00536222371738404,0.0,0.0,0.04289778973907232,0.0,0.005619610455818475,0.0,-0.00058856752296191,-0.0008422763895072111,-0.0008704549255598241,-0.0009102037622229367,0.0,,,,,
clearaccept_confirmatory,qaoa_place,100,exhaustive_f0,30.0,109.1999999999978,4.921990295452956,4872,1620,"{""0"": 4860, ""2"": 12}",1.0078046669950709,174.171875,1.0,80.0,1.0,2048,1,2,classical,0.0952268625479869,0.004980094003258273,0.0,0.0,0.039840752026066184,0.0,0.00521913851541467,0.0,-0.0958122925460945,-0.23643023799666152,-0.2365388710802658,-0.23660344556787694,0.0,,,,,
clearaccept_confirmatory,qaoa_place,100,device_aware_fallback,30.0,50.0,146.16511453943014,50,22,"{""2"": 50}",4.951914208941162,174.171875,2.0,40.0,1.0,2048,1,2,remote_sim,0.0,0.258589198593224,0.025,0.0,1.262288,5.049152000000001e-08,0.26616545116922397,0.0,-0.0755834252139449,-0.03637575299417379,-0.5352248829860061,-2.021613106156801,0.025,,,,,
clearaccept_confirmatory,qaoa_place,100,capo_joint_only_espend,30.0,42.0,514.903182522917,42,14,"{""2"": 42}",0.18040304200258106,174.171875,2.0,40.0,1.0,2048,0,1,remote_sim,0.0,0.108589198593224,0.0,0.0,1.262288,5.049152000000001e-08,0.11616545116922398,0.0,-0.015135196786181854,-0.0217408884654868,-0.023152993815681616,-0.02527528497054768,0.0,,,,,
clearaccept_confirmatory,qaoa_place,101,exhaustive_f0,30.0,109.1999999999978,4.922404029848941,4872,1620,"{""0"": 4860, ""2"": 12}",1.0156631249701604,174.171875,2.0,40.0,0.0,128,1,0,classical,0.03371249753033891,0.004949005495291203,0.0,0.0,0.039592043962329626,0.0,0.005186557759065182,0.0,-0.03426951797464341,-0.1300170492949897,-0.15051234129687147,-0.16361742291919826,0.0,,,,,
clearaccept_confirmatory,qaoa_place,101,device_aware_fallback,30.0,50.0,163.9436472458628,50,22,"{""2"": 50}",0.21039908297825605,174.171875,2.0,20.0,1.0,2048,1,0,classical,0.03371249753033891,0.004974656127160415,0.0,0.0,0.03979724901728332,0.0,0.005213439621264115,0.0,-0.03427193593395941,-0.13002675078688805,-0.15051476487217677,-0.16364607126567038,0.0,,,,,
clearaccept_confirmatory,qaoa_place,101,capo_joint_only_espend,30.0,42.0,253.99313479819565,42,14,"{""2"": 42}",0.25299758405890316,174.171875,1.0,40.0,0.0,128,1,2,classical,0.03371249753033891,0.004906848713289946,0.0,0.0,0.03925478970631957,0.0,0.005142377451527864,0.0,-0.03426525154097456,-0.13000916009080177,-0.15050787655819797,-0.1636207388518655,0.0,,,,,
clearaccept_confirmatory,qaoa_place,102,exhaustive_f0,30.0,109.1999999999978,4.920937055973293,4872,1620,"{""0"": 4860, ""2"": 12}",1.0179100419627503,174.171875,1.0,20.0,0.0,128,0,0,classical,0.017134887890292265,0.004898952902294695,0.0,0.0,0.03919162321835756,0.0,0.00513410264160484,0.0,-0.017690007648878014,-0.06458009309045527,-0.08408791378074407,-0.10369318871607547,0.0,,,,,
clearaccept_confirmatory,qaoa_place,102,device_aware_fallback,30.0,50.0,579.4853088252571,50,23,"{""2"": 50}",0.4895308339037001,174.171875,2.0,40.0,0.0,128,0,1,classical,0.017134887890292265,0.004986754836863838,0.0,0.0,0.039894038694910705,0.0,0.005226119069033302,0.0,-0.017701279855408442,-0.06457415974810979,-0.08408779531236461,-0.10368855470594833,0.0,,,,,
clearaccept_confirmatory,qaoa_place,102,capo_joint_only_espend,30.0,42.0,422.9874295985661,42,14,"{""2"": 42}",0.2421204170677811,174.171875,2.0,20.0,1.0,128,1,0,classical,0.017134887890292265,0.005095192871522158,0.0,0.0,0.04076154297217727,0.0,0.0053397621293552215,0.0,-0.01771416362859698,-0.06459791852723405,-0.08410635729730541,-0.10373775346219329,0.0,,,,,
clearaccept_confirmatory,qaoa_place,103,exhaustive_f0,30.0,109.1999999999978,4.92154489023141,4872,1620,"{""0"": 4860, ""2"": 12}",1.0220752080203965,174.1875,3.0,20.0,0.0,2048,0,0,classical,0.15411258474519113,0.004901801818050444,0.0,0.0,0.03921441454440355,0.0,0.005137088305316865,0.0,-0.15466811789808,-0.4585568141336006,-0.48662891216358684,-0.5028068991810718,0.0,,,,,
clearaccept_confirmatory,qaoa_place,103,device_aware_fallback,30.0,50.0,720.9067830580042,50,23,"{""2"": 50}",0.9038569580297917,174.1875,2.0,80.0,0.0,128,0,1,classical,0.15411258474519113,0.0059507759142434224,0.0,0.0,0.04760620731394738,0.0,0.006236413158127107,0.0,-0.1547849738314544,-0.45876154169125083,-0.4868249324917024,-0.5028313802118128,0.0,,,,,
clearaccept_confirmatory,qaoa_place,103,capo_joint_only_espend,30.0,42.0,207.1102474100428,42,14,"{""2"": 42}",0.17475041700527072,174.1875,2.0,20.0,1.0,512,0,0,remote_sim,0.0428056872867425,0.04715211541874047,0.0,0.0,1.262288,5.049152000000001e-08,0.05472836799474048,0.0,-0.0534384600121703,-0.05350837759828669,-0.43955529194672405,-0.4710711273121448,0.0,,,,,
clearaccept_confirmatory,qaoa_place,104,exhaustive_f0,30.0,109.1999999999978,4.927645786334718,4872,1620,"{""0"": 4860, ""2"": 12}",1.0207694589626044,174.1875,3.0,80.0,1.0,512,1,2,classical,0.09554488160189988,0.004939015474519692,0.0,0.0,0.03951212379615754,0.0,0.005176088217296637,0.0,-0.09610082273937794,-0.1622999212794946,-0.3009921616414779,-0.4054035661015804,0.0,,,,,
clearaccept_confirmatory,qaoa_place,104,device_aware_fallback,30.0,50.0,240.28259597252367,50,17,"{""2"": 50}",0.2599907499970868,174.1875,2.0,80.0,0.0,512,1,0,classical,0.09554488160189988,0.004923109619994648,0.0,0.0,0.03938487695995718,0.0,0.005159418881754391,0.0,-0.09609923709626887,-0.16230687230642485,-0.3009972315691708,-0.40541591869239807,0.0,,,,,
clearaccept_confirmatory,qaoa_place,104,capo_joint_only_espend,30.0,42.0,184.23133898240602,42,14,"{""2"": 42}",0.3742805829970166,174.1875,2.0,80.0,1.0,2048,1,0,remote_sim,0.0,0.04730435580203944,0.0,0.0,1.262288,5.049152000000001e-08,0.05488060837803945,0.0,-0.010531174007108537,-0.012961963801432884,-0.014077043986551538,-0.014761996090257423,0.0,,,,,
clearaccept_confirmatory,qaoa_place,105,exhaustive_f0,30.0,109.1999999999978,4.921357346214313,4872,1620,"{""0"": 4860, ""2"": 12}",1.0145182500127703,174.1875,1.0,20.0,1.0,128,1,1,classical,0.3402542869023198,0.004923015687381849,0.0,0.0,0.03938412549905479,0.0,0.005159320440376178,0.0,-0.34085163612098424,-0.7005144215176419,-0.78426193535702,-0.8440538658834198,0.0,,,,,
clearaccept_confirmatory,qaoa_place,105,device_aware_fallback,30.0,50.0,205.24338264654082,50,21,"{""2"": 50}",0.3402193750953302,174.1875,1.0,40.0,0.0,2048,1,1,classical,0.3402542869023198,0.004992874863091856,0.0,0.0,0.03994299890473485,0.0,0.005232532856520265,0.0,-0.34086006572750777,-0.700528606325268,-0.7842864632701768,-0.8440524646362497,0.0,,,,,
clearaccept_confirmatory,qaoa_place,105,capo_joint_only_espend,30.0,42.0,722.5004419486351,42,14,"{""2"": 42}",0.32691479101777077,174.203125,3.0,80.0,1.0,128,1,0,classical,0.3402542869023198,0.004981953024980612,0.0,0.0,0.0398556241998449,0.0,0.005221086770179681,0.0,-0.3408594722010399,-0.7005079780593397,-0.7842831803968447,-0.8440424016717156,0.0,,,,,
clearaccept_confirmatory,qaoa_place,106,exhaustive_f0,30.0,109.1999999999978,4.922202951400498,4872,1620,"{""0"": 4860, ""2"": 12}",1.0336985840694979,174.203125,1.0,40.0,1.0,128,1,0,classical,0.11289716818330595,0.0049531513068359345,0.0,0.0,0.039625210454687476,0.0,0.00519090256956406,0.0,-0.1134567473390264,-0.233837339350762,-0.24754150087363708,-0.25888959946970747,0.0,,,,,
clearaccept_confirmatory,qaoa_place,106,device_aware_fallback,30.0,50.0,184.73031482835705,50,22,"{""2"": 50}",0.13743508292827755,174.203125,1.0,20.0,1.0,512,0,1,local_sim,0.02518867465946286,0.148304,0.0,0.0,1.186432,0.0,0.155422592,0.0,-0.04194054306030811,-0.18354730810982825,-0.18738582567321047,-0.1904319634218734,0.0,,,,,
clearaccept_confirmatory,qaoa_place,106,capo_joint_only_espend,30.0,42.0,186.35728276044395,42,14,"{""2"": 42}",0.2556936669861898,174.203125,3.0,20.0,1.0,2048,1,1,remote_sim,0.0,0.1321481342313365,0.0,0.0,1.268432,5.073728000000001e-08,0.1397612630953365,0.0,-0.016155300431868892,-0.021653240642308152,-0.024200385336956003,-0.027667689022504133,0.0,,,,,
clearaccept_confirmatory,qaoa_place,107,exhaustive_f0,30.0,109.1999999999978,4.921211056378629,4872,1620,"{""0"": 4860, ""2"": 12}",1.0159399579279125,174.203125,1.0,20.0,0.0,128,1,1,classical,0.05690757709365597,0.004920457970001735,0.0,0.0,0.03936366376001388,0.0,0.005156639952561819,0.0,-0.057414060594239445,-0.2431087112353363,-0.32584652364434047,-0.35959065344908303,0.0,,,,,
clearaccept_confirmatory,qaoa_place,107,device_aware_fallback,30.0,50.0,191.09772632896804,50,22,"{""2"": 50}",0.3369050830369815,174.203125,2.0,20.0,0.0,2048,0,1,classical,0.05690757709365597,0.005073260224889964,0.0,0.0,0.04058608179911971,0.0,0.005316776715684682,0.0,-0.057427481894324436,-0.2431322594906132,-0.32584295474259284,-0.359609263262706,0.0,,,,,
clearaccept_confirmatory,qaoa_place,107,capo_joint_only_espend,30.0,42.0,226.6190907996497,42,14,"{""2"": 42}",0.4237578749889508,174.203125,1.0,20.0,1.0,2048,0,0,remote_sim,0.0,0.0415943048082211,0.0,0.0,1.2561440000000001,5.024576000000001e-08,0.0491336810962211,0.0,-0.00982575077979679,-0.011514948613661407,-0.013061037949520727,-0.014170280049998919,0.0,,,,,
clearaccept_confirmatory,qaoa_place,108,exhaustive_f0,30.0,109.1999999999978,4.922331978385295,4872,1620,"{""0"": 4860, ""2"": 12}",1.0185551249887794,174.203125,1.0,20.0,0.0,128,1,2,classical,0.022067090597678606,0.0051007555302931,0.0,0.0,0.0408060442423448,0.0,0.005345591795747168,0.0,-0.022610326680659976,-0.02773083563691778,-0.18851743673725307,-0.46897846463371384,0.0,,,,,
clearaccept_confirmatory,qaoa_place,108,device_aware_fallback,30.0,50.0,153.6098884701832,50,21,"{""2"": 50}",0.1262748750159517,174.203125,1.0,80.0,1.0,128,1,1,classical,0.022067090597678606,0.0050487972039263695,0.0,0.0,0.040390377631410956,0.0,0.005291139469714835,0.0,-0.02260558462563285,-0.027674087040268944,-0.18850750542871234,-0.46897084481604795,0.0,,,,,
clearaccept_confirmatory,qaoa_place,108,capo_joint_only_espend,30.0,42.0,119.39143807470055,42,14,"{""2"": 42}",0.21088479191530496,174.203125,1.0,40.0,1.0,128,1,2,classical,0.022067090597678606,0.004975817893864587,0.0,0.0,0.039806543150916696,0.0,0.0052146571527700875,0.0,-0.022598389927159734,-0.027679559565480228,-0.188505474211958,-0.4689770220552346,0.0,,,,,
clearaccept_confirmatory,qaoa_place,109,exhaustive_f0,30.0,109.1999999999978,4.922154904077719,4872,1620,"{""0"": 4860, ""2"": 12}",1.024262999999337,174.203125,3.0,80.0,1.0,128,1,0,classical,0.038948450489495544,0.0049092391127487645,0.0,0.0,0.039273912901990116,0.0,0.005144882590160706,0.0,-0.039451810876356755,-0.10616601583751885,-0.10992271407051614,-0.1136098472965484,0.0,,,,,
clearaccept_confirmatory,qaoa_place,109,device_aware_fallback,30.0,50.0,525.7868654984268,50,20,"{""2"": 50}",0.2866533750202507,174.203125,2.0,20.0,0.0,512,0,0,classical,0.038948450489495544,0.005037755312514491,0.0,0.0,0.04030204250011593,0.0,0.005279567567515187,0.0,-0.03946470236272601,-0.10618050787454958,-0.10992886826747258,-0.11360814283447657,0.0,,,,,
clearaccept_confirmatory,qaoa_place,109,capo_joint_only_espend,30.0,42.0,174.26320506482463,42,14,"{""2"": 42}",0.13379554101265967,174.203125,2.0,20.0,1.0,128,1,1,classical,0.038948450489495544,0.005118973713251762,0.0,0.0,0.0409517897060141,0.0,0.005364684451487847,0.0,-0.03947087184320931,-0.10621720498086909,-0.10992257105813429,-0.11360297419833768,0.0,,,,,
clearaccept_confirmatory,qaoa_place,110,exhaustive_f0,30.0,109.1999999999978,4.922491369540761,4872,1620,"{""0"": 4860, ""2"": 12}",1.0206262909341604,174.203125,1.0,80.0,0.0,128,0,0,classical,0.09371756632124953,0.00499910386861302,0.0,0.0,0.03999283094890416,0.0,0.005239060854306444,0.0,-0.09431818565033144,-0.2100942612400376,-0.21529053126727674,-0.22206808535711586,0.0,,,,,
clearaccept_confirmatory,qaoa_place,110,device_aware_fallback,30.0,50.0,641.4229665110189,50,21,"{""2"": 50}",0.892968583968468,174.203125,3.0,80.0,0.0,128,1,0,classical,0.09371756632124953,0.005120526286191307,0.0,0.0,0.040964210289530456,0.0,0.005366311547928489,0.0,-0.09433643760691372,-0.21009219447934316,-0.21530181620269,-0.2221470407341165,0.0,,,,,
clearaccept_confirmatory,qaoa_place,110,capo_joint_only_espend,30.0,42.0,410.9110529837848,42,14,"{""2"": 42}",0.2490492919459939,174.203125,1.0,20.0,1.0,2048,1,1,classical,0.09371756632124953,0.005206849105888978,0.0,0.0,0.04165479284711182,0.0,0.0054567778629716485,0.0,-0.0943436023447981,-0.21009716843726303,-0.21530409060873146,-0.22213924572799126,0.0,,,,,
clearaccept_confirmatory,qaoa_place,111,exhaustive_f0,30.0,109.1999999999978,4.9211494947550385,4872,1620,"{""0"": 4860, ""2"": 12}",1.0004827909870073,174.203125,2.0,20.0,1.0,128,0,2,classical,0.1488063878616143,0.004865120077738538,0.0,0.0,0.03892096062190831,0.0,0.005098645841469988,0.0,-0.14933929658287468,-0.3393787851982501,-0.4217492459199909,-0.4799061211043727,0.0,,,,,
clearaccept_confirmatory,qaoa_place,111,device_aware_fallback,30.0,50.0,167.64602209086064,50,19,"{""2"": 50}",0.18070875003468245,174.203125,1.0,20.0,0.0,128,1,1,classical,0.1488063878616143,0.00496026013570372,0.0,0.0,0.03968208108562976,0.0,0.005198352622217499,0.0,-0.14935062139154148,-0.33939350004120344,-0.42176102903656065,-0.4799166852151286,0.0,,,,,
clearaccept_confirmatory,qaoa_place,111,capo_joint_only_espend,30.0,42.0,173.74061512324508,42,14,"{""2"": 42}",0.08463820803444833,174.203125,2.0,80.0,1.0,512,0,2,remote_sim,0.0,0.23192355727348177,0.075,0.0,1.262288,5.049152000000001e-08,0.23949980984948174,0.0,-0.17187560250616882,-0.03338205530232134,-1.5288527946213937,-2.033830086140073,0.075,,,,,
clearaccept_confirmatory,vqc,100,exhaustive_f0,30.0,595.1999999997596,29.172576000012665,29172,9720,"{""0"": 29160, ""2"": 12}",2.7969556249445304,197.421875,,,,128,0,0,classical,0.19999999999999996,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.20011765485618502,-0.20015885801328984,-0.200163568414203,-0.20016744654047752,0.0,2.0,1.0,0.0,30.0,0.05
clearaccept_confirmatory,vqc,100,device_aware_fallback,30.0,50.0,5.698179210616452,50,23,"{""2"": 50}",0.858646749984473,198.03125,,,,2048,1,0,local_sim,0.14375,0.000768,0.0,0.0,0.006144,0.0,0.000804864,0.0,-0.1438403589295501,-0.15011089463239233,-0.1501231046247878,-0.1501285989430868,0.0,6.0,1.0,0.0,120.0,0.15
clearaccept_confirmatory,vqc,100,capo_joint_only_espend,30.0,42.0,10.077588941067468,42,14,"{""2"": 42}",0.3147974170278758,198.09375,,,,512,1,1,local_sim,0.14812499999999998,0.000768,0.0,0.0,0.006144,0.0,0.000804864,0.0,-0.14821535892955012,-0.16260115169710126,-0.16261022917164727,-0.16261853801056633,0.0,6.0,1.0,0.0,30.0,0.15
clearaccept_confirmatory,vqc,101,exhaustive_f0,30.0,595.1999999997596,29.179316736012634,29172,9720,"{""0"": 29160, ""2"": 12}",2.550849916995503,198.328125,,,,2048,0,2,local_sim,0.2671875,0.001536,0.0,0.0,0.012288,0.0,0.001609728,0.0,-0.2673604910095099,-0.275171232786003,-0.2752231989367382,-0.2752491277304279,0.0,6.0,2.0,0.0,30.0,0.05
clearaccept_confirmatory,vqc,101,device_aware_fallback,30.0,50.0,10.068637230563398,50,23,"{""2"": 50}",0.7105672500329092,198.96875,,,,512,1,0,remote_sim,0.25687499999999996,0.05111418592701646,0.0,0.0,9.6e-05,3.840000000000001e-12,0.051114762119016464,0.0,-0.26011304491755455,-0.2692289545126173,-0.278964775889199,-0.2900991636070732,0.0,6.0,2.0,0.0,60.0,0.05
clearaccept_confirmatory,vqc,101,capo_joint_only_espend,30.0,42.0,8.579314371505621,42,14,"{""2"": 42}",0.46064970805309713,199.046875,,,,512,0,1,remote_sim,0.2284375,0.05111495392701646,0.0,0.0,0.000288,1.1520000000000001e-11,0.051116682503016465,0.0,-0.23167674693305934,-0.24336920800925185,-0.25086575841649805,-0.25357214748677004,0.0,6.0,3.0,1.0,120.0,0.05
clearaccept_confirmatory,vqc,102,exhaustive_f0,30.0,595.1999999997596,29.172576000012665,29172,9720,"{""0"": 29160, ""2"": 12}",2.3778132499428466,199.171875,,,,128,0,2,classical,0.11250000000000004,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.11261336862220275,-0.11265923174616783,-0.11266282072877246,-0.11266617807845235,0.0,2.0,1.0,0.0,30.0,0.05
clearaccept_confirmatory,vqc,102,device_aware_fallback,30.0,50.0,7.130103398132225,50,23,"{""2"": 50}",0.46310433303005993,199.375,,,,128,0,2,classical,0.11250000000000004,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.11261336862220275,-0.11265923174616783,-0.11266282072877246,-0.11266617807845235,0.0,4.0,1.0,1.0,60.0,0.15
clearaccept_confirmatory,vqc,102,capo_joint_only_espend,30.0,42.0,10.204505744477057,42,14,"{""2"": 42}",0.8747660829685628,199.5625,,,,512,0,2,local_sim,0.09000000000000001,0.001536,0.0,0.0,0.012288,0.0,0.001609728,0.0,-0.09017413420370335,-0.10014055997406271,-0.10017914314853826,-0.10021261774485277,0.0,6.0,1.0,1.0,60.0,0.15
clearaccept_confirmatory,vqc,103,exhaustive_f0,30.0,595.1999999997596,29.172576000012665,29172,9720,"{""0"": 29160, ""2"": 12}",2.5614537498913705,199.65625,,,,128,0,1,classical,0.08750000000000002,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.08761319876616422,-0.08765018018563409,-0.08765617273502788,-0.08765938845001711,0.0,2.0,1.0,0.0,30.0,0.05
clearaccept_confirmatory,vqc,103,device_aware_fallback,30.0,50.0,7.218313546703673,50,23,"{""2"": 50}",0.6504293329780921,199.765625,,,,512,0,0,remote_sim,0.0846875,0.03210302741874047,0.0,0.0,1.6000000000000003e-05,6.400000000000001e-13,0.03210312345074047,0.0,-0.08676293421193144,-0.1004711163669967,-0.10516839313186085,-0.11361830465111732,0.0,4.0,2.0,0.0,60.0,0.15
clearaccept_confirmatory,vqc,103,capo_joint_only_espend,30.0,42.0,7.75025049409616,42,14,"{""2"": 42}",0.5057522500865161,199.84375,,,,2048,0,1,classical,0.08750000000000002,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.08761319876616422,-0.08765018018563409,-0.08765617273502788,-0.08765938845001711,0.0,2.0,1.0,1.0,120.0,0.05
clearaccept_confirmatory,vqc,104,exhaustive_f0,30.0,595.1999999997596,29.179316736012634,29172,9720,"{""0"": 29160, ""2"": 12}",2.6554859169991687,200.046875,,,,2048,0,0,local_sim,0.2475,0.001536,0.0,0.0,0.012288,0.0,0.001609728,0.0,-0.2476728596349183,-0.26264506194140036,-0.26268179201341424,-0.2627221260280145,0.0,6.0,2.0,0.0,30.0,0.05
clearaccept_confirmatory,vqc,104,device_aware_fallback,30.0,50.0,18.45463880882341,50,23,"{""2"": 50}",0.959667667048052,200.15625,,,,512,1,0,remote_sim,0.24937500000000004,0.03225533180203945,0.0,0.0,3.2000000000000005e-05,1.2800000000000002e-12,0.03225552386603944,0.0,-0.2513588671715121,-0.2644897036316894,-0.2679373566580906,-0.2768520032419696,0.0,4.0,2.0,1.0,30.0,0.15
clearaccept_confirmatory,vqc,104,capo_joint_only_espend,30.0,42.0,12.738963625249172,42,14,"{""2"": 42}",0.16287845803890377,200.203125,,,,2048,1,1,remote_sim,0.25531249999999994,0.032255587802039444,0.0,0.0,9.6e-05,3.840000000000001e-12,0.032256163994039445,0.0,-0.2572967678214512,-0.2645550800124487,-0.26604742042994267,-0.26759956166634413,0.0,6.0,1.0,1.0,30.0,0.15
clearaccept_confirmatory,vqc,105,exhaustive_f0,30.0,595.1999999997596,29.172576000012665,29172,9720,"{""0"": 29160, ""2"": 12}",2.5233371659414843,200.234375,,,,128,0,0,classical,0.2125,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.21262134534215313,-0.21265631978345795,-0.21266438518611974,-0.21266634034078688,0.0,2.0,1.0,0.0,30.0,0.05
clearaccept_confirmatory,vqc,105,device_aware_fallback,30.0,50.0,11.399748040806461,50,21,"{""2"": 50}",0.9546214580768719,200.359375,,,,128,0,0,classical,0.2125,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.21262134534215313,-0.21265631978345795,-0.21266438518611974,-0.21266634034078688,0.0,6.0,3.0,1.0,60.0,0.05
clearaccept_confirmatory,vqc,105,capo_joint_only_espend,30.0,42.0,5.143510554093684,42,14,"{""2"": 42}",0.21669799997471273,200.40625,,,,512,0,2,classical,0.2125,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.21262134534215313,-0.21265631978345795,-0.21266438518611974,-0.21266634034078688,0.0,4.0,2.0,0.0,30.0,0.05
clearaccept_confirmatory,vqc,106,exhaustive_f0,30.0,595.1999999997596,29.172576000012665,29172,9720,"{""0"": 29160, ""2"": 12}",2.4799244171008468,200.734375,,,,128,0,1,classical,0.16249999999999998,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.1626129562816973,-0.16265744952114833,-0.1626646106854026,-0.16266793885881475,0.0,2.0,1.0,0.0,30.0,0.05
clearaccept_confirmatory,vqc,106,device_aware_fallback,30.0,50.0,7.5454811078981265,50,22,"{""2"": 50}",0.9720309160184115,200.828125,,,,128,1,1,classical,0.16249999999999998,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.1626129562816973,-0.16265744952114833,-0.1626646106854026,-0.16266793885881475,0.0,6.0,1.0,1.0,120.0,0.15
clearaccept_confirmatory,vqc,106,capo_joint_only_espend,30.0,42.0,9.748511417184059,42,14,"{""2"": 42}",0.3110310840420425,200.90625,,,,2048,1,1,local_sim,0.17531250000000004,0.001536,0.0,0.0,0.012288,0.0,0.001609728,0.0,-0.17548600084868718,-0.17524790862870518,-0.17836266500893763,-0.1876871594663164,0.0,6.0,1.0,1.0,120.0,0.15
clearaccept_confirmatory,vqc,107,exhaustive_f0,30.0,595.1999999997596,29.179316736012634,29172,9720,"{""0"": 29160, ""2"": 12}",2.5213245410704985,200.921875,,,,2048,0,0,local_sim,0.22718750000000001,0.001536,0.0,0.0,0.012288,0.0,0.001609728,0.0,-0.22734575088073106,-0.23766565801787037,-0.237714714885397,-0.23774858070303928,0.0,6.0,2.0,0.0,30.0,0.05
clearaccept_confirmatory,vqc,107,device_aware_fallback,30.0,50.0,8.506103018223845,50,23,"{""2"": 50}",0.7505459169624373,201.015625,,,,2048,1,0,local_sim,0.18031250000000004,0.002304,0.0,0.0,0.018432,0.0,0.002414592,0.0,-0.18054987632109654,-0.18783047699547162,-0.19409610839372568,-0.21279640975004224,0.0,6.0,3.0,0.0,120.0,0.15
clearaccept_confirmatory,vqc,107,capo_joint_only_espend,30.0,42.0,14.705529659556937,42,14,"{""2"": 42}",0.5190115419682115,201.078125,,,,512,1,1,local_sim,0.183125,0.004608,0.0,0.0,0.036864,0.0,0.004829184,0.0,-0.18359975264219308,-0.1881873975782188,-0.1882311073085059,-0.1882483815843026,0.0,6.0,3.0,1.0,120.0,0.15
clearaccept_confirmatory,vqc,108,exhaustive_f0,30.0,595.1999999997596,29.172576000012665,29172,9720,"{""0"": 29160, ""2"": 12}",2.408024833071977,201.09375,,,,128,0,0,classical,0.19999999999999996,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.20010674277658103,-0.20014877093947706,-0.20015893255314676,-0.20016698050977558,0.0,2.0,1.0,0.0,30.0,0.05
clearaccept_confirmatory,vqc,108,device_aware_fallback,30.0,50.0,27.857643927179424,50,21,"{""2"": 50}",0.5977679160423577,201.140625,,,,512,0,2,classical,0.19999999999999996,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.20010674277658103,-0.20014877093947706,-0.20015893255314676,-0.20016698050977558,0.0,6.0,2.0,0.0,120.0,0.15
clearaccept_confirmatory,vqc,108,capo_joint_only_espend,30.0,42.0,8.533344430214798,42,14,"{""2"": 42}",0.4646839170018211,201.1875,,,,128,1,2,classical,0.19999999999999996,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.20010674277658103,-0.20014877093947706,-0.20015893255314676,-0.20016698050977558,0.0,2.0,3.0,0.0,120.0,0.05
clearaccept_confirmatory,vqc,109,exhaustive_f0,30.0,595.1999999997596,29.172576000012665,29172,9720,"{""0"": 29160, ""2"": 12}",2.750810791971162,201.1875,,,,128,0,0,classical,0.11250000000000004,0.001,0.0,0.0,0.008,0.0,0.001048,0.0,-0.11260255917379144,-0.11264730257297494,-0.11265746790018552,-0.11266733264112888,0.0,2.0,1.0,0.0,30.0,0.05
