workload,seed,regime,experiment,policy,selected_candidate,applied_candidate,applied_action,placement,certificate_issued,fallback_used,fallback_reason,certificate_expiry,selection_risk,selection_risk_lcb,selection_risk_ucb,false_qualification,action_loss,quality_loss,service_violation,delay_s,oracle_candidate,oracle_placement,oracle_action_loss,regret,qpu_selected,qpu_beneficial
qaoa_large,138,qpu_opportunity,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,138,qpu_opportunity,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,138,qpu_opportunity,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,138,qpu_opportunity,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,139,qpu_opportunity,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,139,qpu_opportunity,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,139,qpu_opportunity,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,139,qpu_opportunity,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,139,qpu_opportunity,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,140,qpu_opportunity,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,5,qpu_B,0.19472386863770605,0.10527613136229394,False,True
qaoa_large,140,qpu_opportunity,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,5,qpu_B,0.19472386863770605,0.10527613136229394,False,True
qaoa_large,140,qpu_opportunity,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,5,qpu_B,0.19472386863770605,0.10527613136229394,False,True
qaoa_large,140,qpu_opportunity,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,5,qpu_B,0.19472386863770605,0.10527613136229394,False,True
qaoa_large,140,qpu_opportunity,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,5,qpu_B,0.19472386863770605,0.10527613136229394,False,True
qaoa_large,141,qpu_opportunity,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,141,qpu_opportunity,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,141,qpu_opportunity,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,141,qpu_opportunity,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,141,qpu_opportunity,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,142,qpu_opportunity,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,142,qpu_opportunity,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,142,qpu_opportunity,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,142,qpu_opportunity,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,142,qpu_opportunity,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,143,qpu_opportunity,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,4,qpu_B,0.1,0.19999999999999998,False,True
qaoa_large,143,qpu_opportunity,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,4,qpu_B,0.1,0.19999999999999998,False,True
qaoa_large,143,qpu_opportunity,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,4,qpu_B,0.1,0.19999999999999998,False,True
qaoa_large,143,qpu_opportunity,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,4,qpu_B,0.1,0.19999999999999998,False,True
qaoa_large,143,qpu_opportunity,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,4,qpu_B,0.1,0.19999999999999998,False,True
qaoa_large,120,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,4,qpu_B,0.27225562850425505,0.027744371495744935,False,True
qaoa_large,120,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,4,qpu_B,0.27225562850425505,0.027744371495744935,False,True
qaoa_large,120,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,4,qpu_B,0.27225562850425505,0.027744371495744935,False,True
qaoa_large,120,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,4,qpu_B,0.27225562850425505,0.027744371495744935,False,True
qaoa_large,120,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,4,qpu_B,0.27225562850425505,0.027744371495744935,False,True
qaoa_large,121,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,121,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,121,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,121,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,121,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,122,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,122,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,122,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,122,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,122,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,123,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,123,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,123,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,123,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,123,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,124,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,124,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,124,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,124,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,124,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,125,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,1,classical,0.25141902132075483,0.04858097867924516,False,False
qaoa_large,125,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,1,classical,0.25141902132075483,0.04858097867924516,False,False
qaoa_large,125,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,1,classical,0.25141902132075483,0.04858097867924516,False,False
qaoa_large,125,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,1,classical,0.25141902132075483,0.04858097867924516,False,False
qaoa_large,125,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,1,classical,0.25141902132075483,0.04858097867924516,False,False
qaoa_large,126,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,126,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,126,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,126,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,126,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,127,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,127,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,127,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,127,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,127,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,128,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,128,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,128,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,128,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,128,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,129,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,129,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,129,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,129,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,129,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,130,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,130,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,130,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,130,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,130,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,131,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,131,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,131,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,131,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,131,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,132,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,132,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,132,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,132,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,132,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,133,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,133,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,133,queue_stress,shifted_queue_deployment,capo_rolling_recert,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,133,queue_stress,shifted_queue_deployment,empirical_rolling,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_empirical_risk_target,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,133,queue_stress,shifted_queue_deployment,classical_only,,-1,validated_local_fallback,validated_local_fallback,False,True,local_policy_only,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,134,queue_stress,shifted_queue_deployment,capo_static,,-1,validated_local_fallback,validated_local_fallback,False,True,no_candidate_met_simultaneous_bound,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
qaoa_large,134,queue_stress,shifted_queue_deployment,capo_expire_fallback,,-1,validated_local_fallback,validated_local_fallback,False,True,detected_queue_regime_shift,expired_at_detected_queue_regime_change,,,,False,0.3,0.3,0.0,0.002,-1,validated_local_fallback,0.3,0.0,False,False
